"product","date","revenue","units"
13790,2012-05-07,16617,916
13792,2012-05-07,13317,589
13796,2012-05-07,18909,959
13797,2012-05-07,31493,1390
13805,2012-05-07,23125,1665
13890,2012-05-07,43260,1081
13892,2012-05-07,90222,1156
13893,2012-05-07,0,1
13894,2012-05-07,0,1
13917,2012-05-07,0,1
13930,2012-05-07,22282,1275
13931,2012-05-07,69283,165
13934,2012-05-07,46532,818
13935,2012-05-07,138899,1809
13936,2012-05-07,101922,727
13938,2012-05-07,79749,58
13940,2012-05-07,134844,725
14105,2012-05-07,0,1
14128,2012-05-07,0,1
14193,2012-05-07,0,1
14339,2012-05-07,0,1
14365,2012-05-07,0,1
14371,2012-05-07,0,1
14427,2012-05-07,0,1
14453,2012-05-07,0,1
14521,2012-05-07,38493,795
14618,2012-05-07,0,1
14821,2012-05-07,0,1
14835,2012-05-07,0,1
14840,2012-05-07,4405,250
15071,2012-05-07,8294,322
15096,2012-05-07,0,1
15159,2012-05-07,41962,1410
15209,2012-05-07,27801,788
15218,2012-05-07,0,1
15229,2012-05-07,2170,1181
15281,2012-05-07,0,1
15285,2012-05-07,43203,850
15358,2012-05-07,5619,781
15575,2012-05-07,0,1
15649,2012-05-07,29472,1821
15735,2012-05-07,0,1
15766,2012-05-07,0,1
15840,2012-05-07,4622,1568
15953,2012-05-07,45961,1717
15982,2012-05-07,6724,520
16025,2012-05-07,11160,1181
16183,2012-05-07,0,1
16353,2012-05-07,92685,81
16626,2012-05-07,0,1
16717,2012-05-07,0,1
16738,2012-05-07,0,1
16761,2012-05-07,37233,1227
16892,2012-05-07,3484,292
16902,2012-05-07,4051,464
16909,2012-05-07,5624,989
17153,2012-05-07,161766,385
17158,2012-05-07,15260,2
17341,2012-05-07,34413,1280
17342,2012-05-07,10370,2
17356,2012-05-07,2476,1600
17370,2012-05-07,19624,1140
17598,2012-05-07,3266,174
17752,2012-05-07,0,1
17790,2012-05-07,0,1
17876,2012-05-07,193700,1503
17960,2012-05-07,14546,1492
17970,2012-05-07,11985,1443
17989,2012-05-07,0,1
18079,2012-05-07,0,1
18105,2012-05-07,0,1
18164,2012-05-07,34480,1160
18214,2012-05-07,0,1
18223,2012-05-07,8187,989
18375,2012-05-07,8058,556
18416,2012-05-07,0,1
859,2012-05-14,10010,648
863,2012-05-14,4010,1442
869,2012-05-14,22900,1181
871,2012-05-14,5190,989
880,2012-05-14,0,1
881,2012-05-14,7923,1665
883,2012-05-14,29604,1251
890,2012-05-14,11860,1556
892,2012-05-14,4174,1442
893,2012-05-14,7142,535
894,2012-05-14,10313,1073
959,2012-05-14,0,1
963,2012-05-14,0,1
969,2012-05-14,0,1
971,2012-05-14,0,1
980,2012-05-14,0,1
981,2012-05-14,0,1
983,2012-05-14,0,1
990,2012-05-14,0,1
992,2012-05-14,0,1
993,2012-05-14,0,1
994,2012-05-14,0,1
1799,2012-05-14,6017,969
1800,2012-05-14,6516,1140
1802,2012-05-14,13429,1644
2022,2012-05-14,0,1
2031,2012-05-14,0,1
2060,2012-05-14,61140,1389
2080,2012-05-14,0,1
2083,2012-05-14,5270,1329
2155,2012-05-14,0,1
2186,2012-05-14,0,1
2250,2012-05-14,0,1
2261,2012-05-14,0,1
2286,2012-05-14,10030,196
2332,2012-05-14,2370,989
2342,2012-05-14,13434,859
2371,2012-05-14,0,1
2394,2012-05-14,17525,1341
2673,2012-05-14,0,1
2692,2012-05-14,16211,1503
2810,2012-05-14,2195,1556
2825,2012-05-14,0,1
2897,2012-05-14,0,1
3004,2012-05-14,21776,1793
3005,2012-05-14,38501,582
3006,2012-05-14,25962,81
3031,2012-05-14,51422,1745
3130,2012-05-14,44013,1745
3207,2012-05-14,35769,41
3278,2012-05-14,16361,564
3384,2012-05-14,0,1
3428,2012-05-14,9920,780
3431,2012-05-14,8894,853
3432,2012-05-14,10892,550
3437,2012-05-14,0,1
3451,2012-05-14,0,1
3518,2012-05-14,0,1
3547,2012-05-14,0,1
3707,2012-05-14,0,1
3738,2012-05-14,11713,1120
3768,2012-05-14,2906,181
3822,2012-05-14,67613,1663
3841,2012-05-14,43188,785
3982,2012-05-14,2277,1644
4058,2012-05-14,12105,737
4145,2012-05-14,71291,75
4216,2012-05-14,0,1
4329,2012-05-14,0,1
4376,2012-05-14,2379,1707
4402,2012-05-14,2676,1736
4404,2012-05-14,0,1
4413,2012-05-14,2392,1755
4445,2012-05-14,0,1
4620,2012-05-14,0,1
4636,2012-05-14,0,1
4652,2012-05-14,2734,1821
5034,2012-05-14,18155,545
5097,2012-05-14,17718,479
5106,2012-05-14,0,1
5204,2012-05-14,30074,1745
5239,2012-05-14,0,1
5257,2012-05-14,8826,97
5277,2012-05-14,14492,940
5309,2012-05-14,13960,1589
5328,2012-05-14,0,1
5429,2012-05-14,22532,1160
5434,2012-05-14,21093,1821
5545,2012-05-14,9190,1073
5546,2012-05-14,11394,1266
5587,2012-05-14,0,1
5621,2012-05-14,10931,814
5694,2012-05-14,0,1
5770,2012-05-14,0,1
5802,2012-05-14,20119,190
5805,2012-05-14,22243,989
5828,2012-05-14,41432,1503
5855,2012-05-14,106851,1150
5928,2012-05-14,0,1
5933,2012-05-14,7743,143
5942,2012-05-14,6207,299
5950,2012-05-14,9360,1442
5977,2012-05-14,15510,1707
5980,2012-05-14,47197,1604
5981,2012-05-14,42751,1294
5982,2012-05-14,60163,1086
5984,2012-05-14,82554,409
5985,2012-05-14,185045,627
5987,2012-05-14,21887,306
5989,2012-05-14,52508,1252
5992,2012-05-14,30653,572
5995,2012-05-14,0,1
5996,2012-05-14,3860,989
6009,2012-05-14,2140,305
6010,2012-05-14,5502,1365
6011,2012-05-14,0,1
6014,2012-05-14,20506,694
6015,2012-05-14,21052,1160
6018,2012-05-14,16939,520
6019,2012-05-14,31057,781
6022,2012-05-14,0,1
6023,2012-05-14,0,1
6024,2012-05-14,0,1
6025,2012-05-14,45259,1171
6026,2012-05-14,41473,1587
6032,2012-05-14,15360,1120
6050,2012-05-14,18882,502
6060,2012-05-14,16869,1793
6063,2012-05-14,50949,775
6064,2012-05-14,20593,649
6065,2012-05-14,9160,97
6066,2012-05-14,46572,1629
6075,2012-05-14,32336,1745
6076,2012-05-14,37375,1081
6078,2012-05-14,0,1
6079,2012-05-14,2070,989
6081,2012-05-14,42729,79
6082,2012-05-14,32732,1141
6083,2012-05-14,22658,1243
6088,2012-05-14,0,1
6090,2012-05-14,0,1
6124,2012-05-14,87729,1684
6126,2012-05-14,31854,1354
6127,2012-05-14,24502,1725
6130,2012-05-14,69247,1560
6136,2012-05-14,31620,586
6145,2012-05-14,0,1
6146,2012-05-14,7384,365
6149,2012-05-14,6143,820
6152,2012-05-14,0,1
6160,2012-05-14,0,1
6169,2012-05-14,11650,1140
6176,2012-05-14,9225,52
6179,2012-05-14,0,1
6210,2012-05-14,8135,225
6221,2012-05-14,15617,1492
6235,2012-05-14,0,1
6249,2012-05-14,6961,90
6253,2012-05-14,0,1
6270,2012-05-14,7185,1054
6279,2012-05-14,0,1
6296,2012-05-14,12856,1421
6297,2012-05-14,12922,1282
6298,2012-05-14,14833,1276
6299,2012-05-14,12030,1202
6300,2012-05-14,10546,1114
6301,2012-05-14,10161,1080
6302,2012-05-14,4052,1420
6303,2012-05-14,1480,2
6304,2012-05-14,0,1
6305,2012-05-14,0,1
6306,2012-05-14,22664,1160
6308,2012-05-14,9924,940
6309,2012-05-14,8160,940
6312,2012-05-14,18063,296
6313,2012-05-14,14936,1431
6316,2012-05-14,3821,702
6317,2012-05-14,6172,81
6318,2012-05-14,0,1
6365,2012-05-14,0,1
6504,2012-05-14,44593,989
6643,2012-05-14,0,1
6675,2012-05-14,24180,1181
6706,2012-05-14,6890,1223
6709,2012-05-14,0,1
6761,2012-05-14,0,1
6799,2012-05-14,0,1
6808,2012-05-14,16710,989
6814,2012-05-14,5600,648
6818,2012-05-14,5100,2
6882,2012-05-14,73973,1659
6932,2012-05-14,17789,479
6969,2012-05-14,0,1
6971,2012-05-14,5247,1105
7165,2012-05-14,34975,1251
7198,2012-05-14,15579,545
7270,2012-05-14,0,1
7327,2012-05-14,0,1
7489,2012-05-14,0,1
7769,2012-05-14,12956,108
7770,2012-05-14,36321,1073
7800,2012-05-14,32035,1250
7916,2012-05-14,0,1
7979,2012-05-14,21415,615
7994,2012-05-14,96763,759
8033,2012-05-14,101177,53
8035,2012-05-14,47231,1273
8098,2012-05-14,15173,263
8123,2012-05-14,4750,887
8153,2012-05-14,32293,1498
8188,2012-05-14,19252,1783
8207,2012-05-14,0,1
8214,2012-05-14,0,1
8231,2012-05-14,0,1
8246,2012-05-14,0,1
8288,2012-05-14,0,1
8348,2012-05-14,2877,989
8421,2012-05-14,0,1
8478,2012-05-14,0,1
8504,2012-05-14,11925,989
8642,2012-05-14,86267,635
8676,2012-05-14,33294,1622
8717,2012-05-14,8472,694
8789,2012-05-14,184353,375
8842,2012-05-14,7122,1420
9097,2012-05-14,41196,1276
9257,2012-05-14,16613,535
9318,2012-05-14,0,1
9362,2012-05-14,0,1
9442,2012-05-14,0,1
9453,2012-05-14,0,1
9686,2012-05-14,0,1
9711,2012-05-14,56405,1329
9932,2012-05-14,22571,1330
10020,2012-05-14,0,1
10230,2012-05-14,226498,1196
10233,2012-05-14,162409,1018
10255,2012-05-14,0,1
10316,2012-05-14,0,1
10448,2012-05-14,0,1
10511,2012-05-14,0,1
10524,2012-05-14,0,1
10653,2012-05-14,0,1
10772,2012-05-14,0,1
10810,2012-05-14,0,1
11004,2012-05-14,0,1
11270,2012-05-14,0,1
11271,2012-05-14,0,1
11379,2012-05-14,55859,435
11434,2012-05-14,36903,1431
11486,2012-05-14,0,1
11600,2012-05-14,0,1
11613,2012-05-14,0,1
11637,2012-05-14,11746,1579
11652,2012-05-14,37426,1755
11655,2012-05-14,15180,1666
11750,2012-05-14,0,1
11789,2012-05-14,0,1
11805,2012-05-14,0,1
11822,2012-05-14,0,1
11825,2012-05-14,24625,52
11827,2012-05-14,0,1
11834,2012-05-14,0,1
11889,2012-05-14,0,1
11961,2012-05-14,0,1
11971,2012-05-14,40327,87
11975,2012-05-14,0,1
12002,2012-05-14,0,1
12006,2012-05-14,0,1
12091,2012-05-14,0,1
12166,2012-05-14,0,1
12202,2012-05-14,0,1
12223,2012-05-14,0,1
12316,2012-05-14,0,1
12400,2012-05-14,0,1
12538,2012-05-14,0,1
12600,2012-05-14,0,1
12615,2012-05-14,18541,1448
12670,2012-05-14,18181,1465
12760,2012-05-14,0,1
12807,2012-05-14,0,1
12976,2012-05-14,59159,1287
13062,2012-05-14,9648,716
13079,2012-05-14,3872,744
13080,2012-05-14,0,1
13082,2012-05-14,0,1
13083,2012-05-14,0,1
13084,2012-05-14,7595,1387
13085,2012-05-14,7166,1431
13086,2012-05-14,15737,502
13087,2012-05-14,12723,225
13089,2012-05-14,18184,1105
13091,2012-05-14,0,1
13092,2012-05-14,0,1
13111,2012-05-14,8404,920
13117,2012-05-14,11977,1073
13118,2012-05-14,8189,1266
13147,2012-05-14,18836,979
13150,2012-05-14,10541,1140
13173,2012-05-14,25921,114
13200,2012-05-14,0,1
13201,2012-05-14,0,1
13210,2012-05-14,13659,1153
13213,2012-05-14,8549,381
13216,2012-05-14,0,1
13217,2012-05-14,14276,1083
13225,2012-05-14,9133,373
13235,2012-05-14,15970,1263
13241,2012-05-14,13972,772
13243,2012-05-14,27682,1289
13244,2012-05-14,9858,913
13259,2012-05-14,18717,788
13262,2012-05-14,5868,1707
13263,2012-05-14,0,1
13270,2012-05-14,5710,648
13273,2012-05-14,11604,1161
13288,2012-05-14,12977,1514
13290,2012-05-14,10515,150
13294,2012-05-14,16184,508
13296,2012-05-14,8192,1828
13298,2012-05-14,79064,857
13300,2012-05-14,8654,1745
13301,2012-05-14,10235,126
13302,2012-05-14,8044,1821
13304,2012-05-14,36819,1654
13305,2012-05-14,43398,1495
13309,2012-05-14,11991,1066
13311,2012-05-14,9320,703
13313,2012-05-14,10498,795
13314,2012-05-14,29019,888
13315,2012-05-14,54769,432
13320,2012-05-14,15288,881
13323,2012-05-14,5233,989
13325,2012-05-14,18232,1766
13326,2012-05-14,22909,480
13331,2012-05-14,9638,1235
13332,2012-05-14,22294,767
13334,2012-05-14,18990,180
13336,2012-05-14,20048,3
13337,2012-05-14,6861,97
13344,2012-05-14,33994,1021
13347,2012-05-14,0,1
13349,2012-05-14,9877,657
13359,2012-05-14,14887,788
13362,2012-05-14,0,1
13364,2012-05-14,48671,1660
13367,2012-05-14,2039,1666
13370,2012-05-14,0,1
13374,2012-05-14,11863,841
13380,2012-05-14,13069,1002
13381,2012-05-14,16019,1268
13382,2012-05-14,18273,1336
13383,2012-05-14,30315,1822
13384,2012-05-14,14108,1226
13385,2012-05-14,13299,1295
13402,2012-05-14,4857,365
13403,2012-05-14,7509,781
13405,2012-05-14,2997,1160
13406,2012-05-14,0,1
13407,2012-05-14,4436,1666
13414,2012-05-14,0,1
13416,2012-05-14,3581,1223
13426,2012-05-14,33234,260
13428,2012-05-14,11550,365
13429,2012-05-14,11351,479
13432,2012-05-14,0,1
13433,2012-05-14,0,1
13438,2012-05-14,19719,1194
13439,2012-05-14,28158,1045
13443,2012-05-14,11494,1546
13444,2012-05-14,8609,1845
13446,2012-05-14,0,1
13453,2012-05-14,7762,160
13458,2012-05-14,30302,936
13461,2012-05-14,84863,644
13463,2012-05-14,517473,1530
13464,2012-05-14,0,1
13467,2012-05-14,84006,305
13482,2012-05-14,9277,814
13499,2012-05-14,0,1
13515,2012-05-14,15842,1682
13520,2012-05-14,37744,600
13526,2012-05-14,19974,1304
13527,2012-05-14,32949,828
13528,2012-05-14,88631,1532
13531,2012-05-14,35381,1480
13532,2012-05-14,54864,1598
13533,2012-05-14,6099,1687
13535,2012-05-14,0,1
13537,2012-05-14,0,1
13550,2012-05-14,0,1
13554,2012-05-14,0,1
13556,2012-05-14,135127,141
13561,2012-05-14,9840,863
13571,2012-05-14,13828,385
13574,2012-05-14,8122,1247
13582,2012-05-14,21704,1163
13594,2012-05-14,0,1
13595,2012-05-14,37889,1766
13596,2012-05-14,67775,1442
13600,2012-05-14,16654,1536
13604,2012-05-14,49744,415
13611,2012-05-14,12677,1600
13615,2012-05-14,71024,396
13627,2012-05-14,7991,582
13628,2012-05-14,4569,169
13629,2012-05-14,10536,366
13633,2012-05-14,12529,991
13637,2012-05-14,8569,267
13643,2012-05-14,28531,1036
13644,2012-05-14,63090,1164
13645,2012-05-14,20823,1316
13650,2012-05-14,6387,572
13651,2012-05-14,5646,912
13653,2012-05-14,20735,1435
13658,2012-05-14,13480,471
13663,2012-05-14,9459,1268
13664,2012-05-14,0,1
13666,2012-05-14,4124,1655
13684,2012-05-14,52850,1801
13685,2012-05-14,10430,1811
13688,2012-05-14,11685,895
13781,2012-05-14,35556,226
13782,2012-05-14,24210,1427
13790,2012-05-14,15948,767
13792,2012-05-14,14031,727
13796,2012-05-14,17719,941
13797,2012-05-14,30022,1360
13805,2012-05-14,25923,415
13890,2012-05-14,25890,582
13892,2012-05-14,63182,815
13893,2012-05-14,0,1
13894,2012-05-14,0,1
13917,2012-05-14,0,1
13930,2012-05-14,15675,1019
13931,2012-05-14,32359,1386
13934,2012-05-14,45732,809
13935,2012-05-14,118820,1703
13936,2012-05-14,94939,550
13938,2012-05-14,87140,167
13940,2012-05-14,79147,227
14105,2012-05-14,0,1
14128,2012-05-14,0,1
14193,2012-05-14,0,1
14339,2012-05-14,0,1
14365,2012-05-14,0,1
14371,2012-05-14,0,1
14427,2012-05-14,0,1
14453,2012-05-14,0,1
14521,2012-05-14,34923,878
14618,2012-05-14,0,1
14821,2012-05-14,0,1
14835,2012-05-14,0,1
14840,2012-05-14,2760,97
15071,2012-05-14,6569,1828
15096,2012-05-14,0,1
15159,2012-05-14,50932,1533
15209,2012-05-14,37993,1022
15218,2012-05-14,0,1
15229,2012-05-14,0,1
15281,2012-05-14,0,1
15285,2012-05-14,43362,893
15358,2012-05-14,3848,1766
15575,2012-05-14,0,1
15649,2012-05-14,28669,1784
15735,2012-05-14,0,1
15766,2012-05-14,0,1
15840,2012-05-14,3996,1568
15953,2012-05-14,34829,853
15982,2012-05-14,6522,508
16025,2012-05-14,5580,648
16183,2012-05-14,38280,648
16353,2012-05-14,126270,347
16626,2012-05-14,0,1
16717,2012-05-14,0,1
16738,2012-05-14,0,1
16761,2012-05-14,34424,1107
16892,2012-05-14,3422,196
16902,2012-05-14,3420,322
16909,2012-05-14,0,1
17153,2012-05-14,213608,672
17158,2012-05-14,0,1
17341,2012-05-14,37078,1105
17342,2012-05-14,10370,2
17356,2012-05-14,2040,1611
17370,2012-05-14,21767,1503
17598,2012-05-14,4616,409
17752,2012-05-14,0,1
17790,2012-05-14,0,1
17876,2012-05-14,197872,1525
17960,2012-05-14,14988,1514
17970,2012-05-14,14758,1697
17989,2012-05-14,0,1
18079,2012-05-14,0,1
18105,2012-05-14,0,1
18164,2012-05-14,33940,1492
18214,2012-05-14,0,1
18223,2012-05-14,7690,1181
18375,2012-05-14,9005,713
18416,2012-05-14,0,1
859,2012-05-21,2000,648
863,2012-05-21,4928,1665
869,2012-05-21,30607,597
871,2012-05-21,11915,1329
880,2012-05-21,8470,2
881,2012-05-21,10800,1766
883,2012-05-21,10401,781
890,2012-05-21,50460,365
892,2012-05-21,14103,853
893,2012-05-21,9993,1237
894,2012-05-21,10441,1353
959,2012-05-21,0,1
963,2012-05-21,0,1
969,2012-05-21,0,1
971,2012-05-21,0,1
980,2012-05-21,0,1
981,2012-05-21,0,1
983,2012-05-21,0,1
990,2012-05-21,0,1
992,2012-05-21,0,1
993,2012-05-21,0,1
994,2012-05-21,0,1
1799,2012-05-21,3238,305
1800,2012-05-21,4567,814
1802,2012-05-21,11102,1492
2022,2012-05-21,0,1
2031,2012-05-21,0,1
2060,2012-05-21,63146,1411
2080,2012-05-21,0,1
2083,2012-05-21,7123,1766
2155,2012-05-21,0,1
2186,2012-05-21,0,1
2250,2012-05-21,0,1
2261,2012-05-21,0,1
2286,2012-05-21,9909,204
2332,2012-05-21,2370,989
2342,2012-05-21,13120,805
2371,2012-05-21,0,1
2394,2012-05-21,18146,1431
2673,2012-05-21,0,1
2692,2012-05-21,18573,1666
2810,2012-05-21,3629,305
2825,2012-05-21,0,1
2897,2012-05-21,0,1
3004,2012-05-21,20746,1600
3005,2012-05-21,29949,398
3006,2012-05-21,23512,1677
3031,2012-05-21,95158,572
3130,2012-05-21,78820,536
3207,2012-05-21,28552,1793
3278,2012-05-21,20402,811
3384,2012-05-21,0,1
3428,2012-05-21,9967,815
3431,2012-05-21,9040,305
3432,2012-05-21,10288,496
3437,2012-05-21,0,1
3451,2012-05-21,0,1
3518,2012-05-21,0,1
3547,2012-05-21,0,1
3707,2012-05-21,0,1
3738,2012-05-21,17143,1330
3768,2012-05-21,2376,1821
3822,2012-05-21,80045,1836
3841,2012-05-21,42146,767
3982,2012-05-21,2167,1697
4058,2012-05-21,12318,760
4145,2012-05-21,59131,26
4216,2012-05-21,0,1
4329,2012-05-21,0,1
4376,2012-05-21,2380,1774
4402,2012-05-21,2528,1736
4404,2012-05-21,0,1
4413,2012-05-21,2220,1745
4445,2012-05-21,0,1
4620,2012-05-21,0,1
4636,2012-05-21,0,1
4652,2012-05-21,2837,90
5034,2012-05-21,18976,431
5097,2012-05-21,15239,597
5106,2012-05-21,0,1
5204,2012-05-21,53858,536
5239,2012-05-21,0,1
5257,2012-05-21,10757,3
5277,2012-05-21,14210,744
5309,2012-05-21,13429,1514
5328,2012-05-21,0,1
5429,2012-05-21,19862,915
5434,2012-05-21,19475,1837
5545,2012-05-21,9218,1105
5546,2012-05-21,10168,1223
5587,2012-05-21,0,1
5621,2012-05-21,11151,990
5694,2012-05-21,0,1
5770,2012-05-21,0,1
5802,2012-05-21,23274,317
5805,2012-05-21,0,1
5828,2012-05-21,55112,1622
5855,2012-05-21,113062,1342
5928,2012-05-21,0,1
5933,2012-05-21,9275,267
5942,2012-05-21,7359,398
5950,2012-05-21,0,1
5977,2012-05-21,18606,1774
5980,2012-05-21,45752,1603
5981,2012-05-21,41456,1260
5982,2012-05-21,61612,1115
5984,2012-05-21,51791,1677
5985,2012-05-21,171502,522
5987,2012-05-21,18819,212
5989,2012-05-21,55811,1315
5992,2012-05-21,34345,621
5995,2012-05-21,0,1
5996,2012-05-21,5665,989
6009,2012-05-21,2420,3
6010,2012-05-21,5602,1291
6011,2012-05-21,0,1
6014,2012-05-21,24920,863
6015,2012-05-21,24870,940
6018,2012-05-21,14951,491
6019,2012-05-21,26174,305
6022,2012-05-21,0,1
6023,2012-05-21,0,1
6024,2012-05-21,0,1
6025,2012-05-21,45521,1154
6026,2012-05-21,42119,1569
6032,2012-05-21,9424,702
6050,2012-05-21,17217,347
6060,2012-05-21,16963,1784
6063,2012-05-21,50821,792
6064,2012-05-21,11793,250
6065,2012-05-21,8309,1665
6066,2012-05-21,49839,1686
6075,2012-05-21,36080,63
6076,2012-05-21,37285,1131
6078,2012-05-21,0,1
6079,2012-05-21,1320,2
6081,2012-05-21,42191,45
6082,2012-05-21,30130,1086
6083,2012-05-21,19004,1138
6088,2012-05-21,0,1
6090,2012-05-21,0,1
6124,2012-05-21,94601,1694
6126,2012-05-21,35232,1408
6127,2012-05-21,28261,1568
6130,2012-05-21,74307,1601
6136,2012-05-21,31729,600
6145,2012-05-21,0,1
6146,2012-05-21,2467,989
6149,2012-05-21,6803,805
6152,2012-05-21,0,1
6160,2012-05-21,23395,648
6169,2012-05-21,10889,1205
6176,2012-05-21,7939,41
6179,2012-05-21,0,1
6210,2012-05-21,9790,392
6221,2012-05-21,20288,969
6235,2012-05-21,0,1
6249,2012-05-21,6690,196
6253,2012-05-21,0,1
6270,2012-05-21,8342,1054
6279,2012-05-21,0,1
6296,2012-05-21,15876,1478
6297,2012-05-21,13908,1338
6298,2012-05-21,13441,1230
6299,2012-05-21,14986,1276
6300,2012-05-21,13769,1260
6301,2012-05-21,11735,1178
6302,2012-05-21,3683,1514
6303,2012-05-21,2100,1181
6304,2012-05-21,0,1
6305,2012-05-21,0,1
6306,2012-05-21,18710,1105
6308,2012-05-21,12108,1280
6309,2012-05-21,9758,915
6312,2012-05-21,17380,108
6313,2012-05-21,9747,1330
6316,2012-05-21,2532,305
6317,2012-05-21,5571,1707
6318,2012-05-21,0,1
6365,2012-05-21,0,1
6504,2012-05-21,39187,1556
6643,2012-05-21,0,1
6675,2012-05-21,20027,1665
6706,2012-05-21,4362,990
6709,2012-05-21,0,1
6761,2012-05-21,0,1
6799,2012-05-21,0,1
6808,2012-05-21,5500,2
6814,2012-05-21,5600,2
6818,2012-05-21,0,1
6882,2012-05-21,79095,1822
6932,2012-05-21,27080,1105
6969,2012-05-21,0,1
6971,2012-05-21,5337,969
7165,2012-05-21,29607,1409
7198,2012-05-21,17806,641
7270,2012-05-21,0,1
7327,2012-05-21,0,1
7489,2012-05-21,0,1
7769,2012-05-21,13498,225
7770,2012-05-21,44268,1514
7800,2012-05-21,32866,1245
7916,2012-05-21,0,1
7979,2012-05-21,22664,496
7994,2012-05-21,107823,844
8033,2012-05-21,89510,1832
8035,2012-05-21,39666,1163
8098,2012-05-21,12903,220
8123,2012-05-21,7593,744
8153,2012-05-21,35498,1570
8188,2012-05-21,18233,1726
8207,2012-05-21,0,1
8214,2012-05-21,0,1
8231,2012-05-21,0,1
8246,2012-05-21,0,1
8288,2012-05-21,0,1
8348,2012-05-21,0,1
8421,2012-05-21,0,1
8478,2012-05-21,0,1
8504,2012-05-21,0,1
8642,2012-05-21,75057,461
8676,2012-05-21,34594,1655
8717,2012-05-21,10151,883
8789,2012-05-21,189151,419
8842,2012-05-21,8336,1525
9097,2012-05-21,43315,1256
9257,2012-05-21,14356,479
9318,2012-05-21,0,1
9362,2012-05-21,0,1
9442,2012-05-21,0,1
9453,2012-05-21,0,1
9686,2012-05-21,0,1
9711,2012-05-21,9740,2
9932,2012-05-21,19482,1182
10020,2012-05-21,0,1
10230,2012-05-21,235629,1234
10233,2012-05-21,162193,1028
10255,2012-05-21,0,1
10316,2012-05-21,0,1
10448,2012-05-21,0,1
10511,2012-05-21,0,1
10524,2012-05-21,0,1
10653,2012-05-21,0,1
10772,2012-05-21,0,1
10810,2012-05-21,0,1
11004,2012-05-21,0,1
11270,2012-05-21,0,1
11271,2012-05-21,0,1
11379,2012-05-21,54621,598
11434,2012-05-21,23296,940
11486,2012-05-21,0,1
11600,2012-05-21,0,1
11613,2012-05-21,0,1
11637,2012-05-21,12903,1745
11652,2012-05-21,13443,1766
11655,2012-05-21,14314,1376
11750,2012-05-21,0,1
11789,2012-05-21,0,1
11805,2012-05-21,0,1
11822,2012-05-21,0,1
11825,2012-05-21,18258,1801
11827,2012-05-21,0,1
11834,2012-05-21,0,1
11889,2012-05-21,0,1
11961,2012-05-21,0,1
11971,2012-05-21,37724,39
11975,2012-05-21,0,1
12002,2012-05-21,0,1
12006,2012-05-21,4220,2
12091,2012-05-21,0,1
12166,2012-05-21,0,1
12202,2012-05-21,0,1
12223,2012-05-21,0,1
12316,2012-05-21,0,1
12400,2012-05-21,6290,2
12538,2012-05-21,0,1
12600,2012-05-21,0,1
12615,2012-05-21,16366,1403
12670,2012-05-21,17832,1459
12760,2012-05-21,0,1
12807,2012-05-21,0,1
12976,2012-05-21,45591,1097
13062,2012-05-21,9963,800
13079,2012-05-21,2578,305
13080,2012-05-21,0,1
13082,2012-05-21,0,1
13083,2012-05-21,4650,2
13084,2012-05-21,8135,1468
13085,2012-05-21,7455,1479
13086,2012-05-21,12641,322
13087,2012-05-21,12212,317
13089,2012-05-21,18368,1014
13091,2012-05-21,0,1
13092,2012-05-21,0,1
13111,2012-05-21,8412,883
13117,2012-05-21,14941,1251
13118,2012-05-21,7059,1291
13147,2012-05-21,21216,1055
13150,2012-05-21,7942,990
13173,2012-05-21,25163,38
13200,2012-05-21,0,1
13201,2012-05-21,0,1
13210,2012-05-21,14425,1150
13213,2012-05-21,6839,225
13216,2012-05-21,0,1
13217,2012-05-21,13646,1042
13225,2012-05-21,7717,376
13235,2012-05-21,16302,1286
13241,2012-05-21,14355,820
13243,2012-05-21,26592,1275
13244,2012-05-21,10430,881
13259,2012-05-21,16589,678
13262,2012-05-21,6644,1784
13263,2012-05-21,0,1
13270,2012-05-21,11420,648
13273,2012-05-21,12071,1278
13288,2012-05-21,11268,1291
13290,2012-05-21,10496,1811
13294,2012-05-21,14436,491
13296,2012-05-21,8904,1784
13298,2012-05-21,62437,645
13300,2012-05-21,9082,13
13301,2012-05-21,11038,41
13302,2012-05-21,11429,204
13304,2012-05-21,37156,1674
13305,2012-05-21,46453,1528
13309,2012-05-21,12656,1129
13311,2012-05-21,9476,828
13313,2012-05-21,9952,694
13314,2012-05-21,24524,888
13315,2012-05-21,42744,221
13320,2012-05-21,15863,910
