"product","date","revenue","units","price"
15575,"2012-04-09",0,1,0
15649,"2012-04-09",39557,143,276.622377622378
15735,"2012-04-09",0,1,0
15766,"2012-04-09",0,1,0
15840,"2012-04-09",3673,1725,2.12927536231884
15953,"2012-04-09",33031,744,44.3965053763441
15982,"2012-04-09",8479,760,11.1565789473684
16025,"2012-04-09",3096,3,1032
16183,"2012-04-09",0,1,0
16353,"2012-04-09",113321,352,321.934659090909
16626,"2012-04-09",0,1,0
16717,"2012-04-09",0,1,0
16738,"2012-04-09",0,1,0
16761,"2012-04-09",49277,1597,30.8559799624296
16892,"2012-04-09",3705,317,11.6876971608833
16902,"2012-04-09",3909,488,8.01024590163934
16909,"2012-04-09",6435,989,6.50657229524773
17153,"2012-04-09",184659,520,355.113461538462
17158,"2012-04-09",15260,2,7630
17341,"2012-04-09",32450,1387,23.3958183129056
17342,"2012-04-09",0,1,0
17356,"2012-04-09",2867,174,16.4770114942529
17370,"2012-04-09",0,1,0
17598,"2012-04-09",3934,322,12.2173913043478
17752,"2012-04-09",0,1,0
17790,"2012-04-09",8040,2,4020
17876,"2012-04-09",201746,1536,131.345052083333
17960,"2012-04-09",14597,1644,8.87895377128954
17970,"2012-04-09",13987,1644,8.50790754257908
17989,"2012-04-09",0,1,0
18079,"2012-04-09",8040,648,12.4074074074074
18105,"2012-04-09",0,1,0
18164,"2012-04-09",28228,887,31.8241262683202
18214,"2012-04-09",0,1,0
18223,"2012-04-09",7690,648,11.8672839506173
18375,"2012-04-09",9506,895,10.6212290502793
18416,"2012-04-09",0,1,0
859,"2012-04-16",15500,97,159.79381443299
863,"2012-04-16",1260,989,1.27401415571284
869,"2012-04-16",15950,1181,13.5055038103302
871,"2012-04-16",7020,648,10.8333333333333
880,"2012-04-16",0,1,0
881,"2012-04-16",9833,305,32.2393442622951
883,"2012-04-16",21343,1503,14.2002661343979
890,"2012-04-16",31045,940,33.0265957446809
892,"2012-04-16",11652,479,24.3256784968685
893,"2012-04-16",24895,597,41.7001675041876
894,"2012-04-16",8979,1280,7.01484375
959,"2012-04-16",0,1,0
963,"2012-04-16",800,2,400
969,"2012-04-16",0,1,0
971,"2012-04-16",0,1,0
980,"2012-04-16",0,1,0
981,"2012-04-16",0,1,0
983,"2012-04-16",0,1,0
990,"2012-04-16",0,1,0
992,"2012-04-16",0,1,0
993,"2012-04-16",0,1,0
994,"2012-04-16",0,1,0
1799,"2012-04-16",5943,649,9.15716486902928
1800,"2012-04-16",4714,915,5.15191256830601
1802,"2012-04-16",12392,1579,7.84800506649778
2022,"2012-04-16",0,1,0
2031,"2012-04-16",0,1,0
2060,"2012-04-16",57171,1150,49.7139130434783
2080,"2012-04-16",0,1,0
2083,"2012-04-16",8844,305,28.9967213114754
2155,"2012-04-16",0,1,0
2186,"2012-04-16",0,1,0
2250,"2012-04-16",0,1,0
2261,"2012-04-16",0,1,0
2286,"2012-04-16",10189,150,67.9266666666667
2332,"2012-04-16",6759,1725,3.91826086956522
2342,"2012-04-16",13288,815,16.3042944785276
2371,"2012-04-16",0,1,0
2394,"2012-04-16",22131,1600,13.831875
2673,"2012-04-16",0,1,0
2692,"2012-04-16",15125,1666,9.07863145258103
2810,"2012-04-16",2096,1766,1.18686296715742
2825,"2012-04-16",0,1,0
2897,"2012-04-16",0,1,0
3004,"2012-04-16",28150,41,686.585365853659
3005,"2012-04-16",35443,520,68.1596153846154
3006,"2012-04-16",22534,1431,15.7470300489168
3031,"2012-04-16",188293,1117,168.570277529096
3130,"2012-04-16",161602,1119,144.416443252904
3207,"2012-04-16",27183,1443,18.8378378378378
3278,"2012-04-16",17547,572,30.6765734265734
3384,"2012-04-16",0,1,0
3428,"2012-04-16",9259,906,10.219646799117
3431,"2012-04-16",9900,989,10.010111223458
3432,"2012-04-16",0,1,0
3437,"2012-04-16",0,1,0
3451,"2012-04-16",0,1,0
3518,"2012-04-16",0,1,0
3547,"2012-04-16",0,1,0
3707,"2012-04-16",0,1,0
3738,"2012-04-16",11447,1237,9.25383993532741
3768,"2012-04-16",2413,24,100.541666666667
3822,"2012-04-16",84440,1718,49.1501746216531
3841,"2012-04-16",41960,672,62.4404761904762
3982,"2012-04-16",2530,1633,1.54929577464789
4058,"2012-04-16",12666,765,16.556862745098
4145,"2012-04-16",0,1,0
4216,"2012-04-16",0,1,0
4329,"2012-04-16",0,1,0
4376,"2012-04-16",2501,1767,1.41539332201471
4402,"2012-04-16",2142,1687,1.26970954356846
4404,"2012-04-16",950,2,475
4413,"2012-04-16",1839,1479,1.24340770791075
4445,"2012-04-16",970,2,485
4620,"2012-04-16",0,1,0
4636,"2012-04-16",0,1,0
4652,"2012-04-16",3444,212,16.2452830188679
5034,"2012-04-16",20422,556,36.7302158273381
5097,"2012-04-16",14025,365,38.4246575342466
5106,"2012-04-16",0,1,0
5204,"2012-04-16",110425,1119,98.6818588025022
5239,"2012-04-16",0,1,0
5257,"2012-04-16",9164,97,94.4742268041237
5277,"2012-04-16",12068,305,39.5672131147541
5309,"2012-04-16",14885,1514,9.83157199471598
5328,"2012-04-16",0,1,0
5429,"2012-04-16",12263,535,22.9214953271028
5434,"2012-04-16",20637,135,152.866666666667
5545,"2012-04-16",12044,1182,10.1895093062606
5546,"2012-04-16",14399,1376,10.4643895348837
5587,"2012-04-16",0,1,0
5621,"2012-04-16",8773,814,10.7776412776413
5694,"2012-04-16",0,1,0
5770,"2012-04-16",0,1,0
5802,"2012-04-16",23846,190,125.505263157895
5805,"2012-04-16",17275,305,56.6393442622951
5828,"2012-04-16",41941,1536,27.3053385416667
5855,"2012-04-16",235372,389,605.06940874036
5928,"2012-04-16",0,1,0
5933,"2012-04-16",7633,160,47.70625
5942,"2012-04-16",6161,282,21.8475177304965
5950,"2012-04-16",0,1,0
5977,"2012-04-16",15659,1600,9.786875
5980,"2012-04-16",43459,1532,28.3674934725849
5981,"2012-04-16",50774,1345,37.750185873606
5982,"2012-04-16",88239,1778,49.6282339707537
5984,"2012-04-16",66345,41,1618.17073170732
5985,"2012-04-16",166641,611,272.734860883797
5987,"2012-04-16",25803,445,57.9842696629213
5989,"2012-04-16",34345,941,36.4984059511158
5992,"2012-04-16",31713,572,55.4423076923077
5995,"2012-04-16",0,1,0
5996,"2012-04-16",5113,1181,4.32938187976291
6009,"2012-04-16",3589,814,4.40909090909091
6010,"2012-04-16",4028,1105,3.64524886877828
6011,"2012-04-16",0,1,0
6014,"2012-04-16",19083,657,29.0456621004566
6015,"2012-04-16",24872,1398,17.79113018598
6018,"2012-04-16",16409,330,49.7242424242424
6019,"2012-04-16",23787,781,30.4571062740077
6022,"2012-04-16",0,1,0
6023,"2012-04-16",0,1,0
6024,"2012-04-16",0,1,0
6025,"2012-04-16",63122,1383,45.6413593637021
6026,"2012-04-16",49881,1738,28.7002301495972
6032,"2012-04-16",14329,1090,13.145871559633
6050,"2012-04-16",24369,703,34.6642958748222
6060,"2012-04-16",19493,72,270.736111111111
6063,"2012-04-16",48869,860,56.8244186046512
6064,"2012-04-16",14330,915,15.6612021857923
6065,"2012-04-16",8604,744,11.5645161290323
6066,"2012-04-16",55851,1747,31.9696622781912
6075,"2012-04-16",29181,1655,17.6320241691843
6076,"2012-04-16",36085,1058,34.1068052930057
6078,"2012-04-16",0,1,0
6079,"2012-04-16",1820,1181,1.54106689246401
6081,"2012-04-16",43275,23,1881.52173913043
6082,"2012-04-16",36259,1121,32.3452274754683
6083,"2012-04-16",22154,1241,17.8517324738114
6088,"2012-04-16",0,1,0
6090,"2012-04-16",0,1,0
6124,"2012-04-16",98090,1712,57.2955607476636
6126,"2012-04-16",34855,1386,25.1479076479076
6127,"2012-04-16",42876,912,47.0131578947368
6130,"2012-04-16",74841,1599,46.8048780487805
6136,"2012-04-16",33934,601,56.4625623960067
6145,"2012-04-16",0,1,0
6146,"2012-04-16",9067,365,24.841095890411
6149,"2012-04-16",7429,870,8.53908045977012
6152,"2012-04-16",0,1,0
6160,"2012-04-16",0,1,0
6169,"2012-04-16",13942,1205,11.5701244813278
6176,"2012-04-16",10319,337,30.620178041543
6179,"2012-04-16",0,1,0
6210,"2012-04-16",7370,41,179.756097560976
6221,"2012-04-16",74731,298,250.775167785235
6235,"2012-04-16",0,1,0
6249,"2012-04-16",7234,108,66.9814814814815
6253,"2012-04-16",0,1,0
6270,"2012-04-16",7715,702,10.9900284900285
6279,"2012-04-16",0,1,0
6296,"2012-04-16",12378,1358,9.11487481590574
6297,"2012-04-16",13904,1202,11.567387687188
6298,"2012-04-16",12930,1199,10.7839866555463
6299,"2012-04-16",14867,1233,12.0575831305758
6300,"2012-04-16",13306,1175,11.3242553191489
6301,"2012-04-16",12172,1116,10.9068100358423
6302,"2012-04-16",4143,1291,3.20914020139427
6303,"2012-04-16",1580,2,790
6304,"2012-04-16",0,1,0
6305,"2012-04-16",0,1,0
6306,"2012-04-16",21634,1223,17.6892886345053
6308,"2012-04-16",12545,1376,9.11700581395349
6309,"2012-04-16",8929,969,9.21465428276574
6312,"2012-04-16",21959,409,53.6894865525672
6313,"2012-04-16",12559,1568,8.00956632653061
6316,"2012-04-16",4176,1280,3.2625
6317,"2012-04-16",6286,32,196.4375
6318,"2012-04-16",0,1,0
6365,"2012-04-16",0,1,0
6504,"2012-04-16",39520,1556,25.3984575835476
6643,"2012-04-16",0,1,0
6675,"2012-04-16",36420,989,36.8250758341759
6706,"2012-04-16",8373,1223,6.84627964022895
6709,"2012-04-16",0,1,0
6761,"2012-04-16",0,1,0
6799,"2012-04-16",0,1,0
6808,"2012-04-16",5570,2,2785
6814,"2012-04-16",5600,2,2800
6818,"2012-04-16",5100,648,7.87037037037037
6882,"2012-04-16",0,1,0
6932,"2012-04-16",24853,1431,17.3675751222921
6969,"2012-04-16",0,1,0
6971,"2012-04-16",3700,1766,2.09513023782559
7165,"2012-04-16",36802,1503,24.4856952761144
7198,"2012-04-16",16538,615,26.8910569105691
7270,"2012-04-16",0,1,0
7327,"2012-04-16",0,1,0
7489,"2012-04-16",0,1,0
7769,"2012-04-16",11915,13,916.538461538462
7770,"2012-04-16",42874,1376,31.1584302325581
7800,"2012-04-16",33794,1194,28.3031825795645
7916,"2012-04-16",0,1,0
7979,"2012-04-16",19746,471,41.9235668789809
7994,"2012-04-16",112554,956,117.734309623431
8033,"2012-04-16",91525,1787,51.2171236709569
8035,"2012-04-16",42079,1244,33.8255627009646
8098,"2012-04-16",16166,392,41.2397959183673
8123,"2012-04-16",4988,180,27.7111111111111
8153,"2012-04-16",29689,1417,20.9520112914608
8188,"2012-04-16",17337,1670,10.3814371257485
8207,"2012-04-16",0,1,0
8214,"2012-04-16",0,1,0
8231,"2012-04-16",1370,2,685
8246,"2012-04-16",0,1,0
8288,"2012-04-16",0,1,0
8348,"2012-04-16",0,1,0
8421,"2012-04-16",0,1,0
8478,"2012-04-16",0,1,0
8504,"2012-04-16",0,1,0
8642,"2012-04-16",84545,790,107.018987341772
8676,"2012-04-16",40159,1687,23.804979253112
8717,"2012-04-16",5309,1793,2.96095928611266
8789,"2012-04-16",198126,421,470.608076009501
8842,"2012-04-16",8907,1725,5.16347826086957
9097,"2012-04-16",43681,1286,33.9665629860031
9257,"2012-04-16",17801,744,23.9260752688172
9318,"2012-04-16",0,1,0
9362,"2012-04-16",0,1,0
9442,"2012-04-16",0,1,0
9453,"2012-04-16",0,1,0
9686,"2012-04-16",0,1,0
9711,"2012-04-16",0,1,0
9932,"2012-04-16",23046,1341,17.1856823266219
10020,"2012-04-16",0,1,0
10230,"2012-04-16",218700,1155,189.350649350649
10233,"2012-04-16",152376,952,160.058823529412
10255,"2012-04-16",0,1,0
10316,"2012-04-16",0,1,0
10448,"2012-04-16",0,1,0
10511,"2012-04-16",0,1,0
10524,"2012-04-16",0,1,0
10653,"2012-04-16",0,1,0
10772,"2012-04-16",0,1,0
10810,"2012-04-16",0,1,0
11004,"2012-04-16",0,1,0
11270,"2012-04-16",0,1,0
11271,"2012-04-16",0,1,0
11379,"2012-04-16",50277,352,142.832386363636
11434,"2012-04-16",25177,1120,22.4794642857143
11486,"2012-04-16",0,1,0
11600,"2012-04-16",0,1,0
11613,"2012-04-16",0,1,0
11637,"2012-04-16",14906,212,70.311320754717
11652,"2012-04-16",13822,535,25.8355140186916
11655,"2012-04-16",12702,1492,8.51340482573726
11750,"2012-04-16",0,1,0
11789,"2012-04-16",0,1,0
11805,"2012-04-16",0,1,0
11822,"2012-04-16",0,1,0
11825,"2012-04-16",21076,24,878.166666666667
11827,"2012-04-16",0,1,0
11834,"2012-04-16",0,1,0
11889,"2012-04-16",0,1,0
11961,"2012-04-16",0,1,0
11971,"2012-04-16",54060,49,1103.26530612245
11975,"2012-04-16",0,1,0
12002,"2012-04-16",0,1,0
12006,"2012-04-16",0,1,0
12091,"2012-04-16",0,1,0
12166,"2012-04-16",0,1,0
12202,"2012-04-16",0,1,0
12223,"2012-04-16",0,1,0
12316,"2012-04-16",5980,2,2990
12400,"2012-04-16",0,1,0
12538,"2012-04-16",0,1,0
12600,"2012-04-16",0,1,0
12615,"2012-04-16",13234,1133,11.6804942630185
12670,"2012-04-16",13999,1284,10.9026479750779
12760,"2012-04-16",0,1,0
12807,"2012-04-16",0,1,0
12976,"2012-04-16",42223,1036,40.7557915057915
13062,"2012-04-16",10799,792,13.635101010101
13079,"2012-04-16",3666,1492,2.45710455764075
13080,"2012-04-16",0,1,0
13082,"2012-04-16",0,1,0
13083,"2012-04-16",0,1,0
13084,"2012-04-16",7600,1468,5.17711171662125
13085,"2012-04-16",7177,1443,4.97366597366597
13086,"2012-04-16",11882,267,44.501872659176
13087,"2012-04-16",12555,358,35.0698324022346
13089,"2012-04-16",27523,1291,21.3191324554609
13091,"2012-04-16",0,1,0
13092,"2012-04-16",0,1,0
13111,"2012-04-16",9301,976,9.5297131147541
13117,"2012-04-16",14989,1266,11.8396524486572
13118,"2012-04-16",8438,1330,6.34436090225564
13147,"2012-04-16",22913,1186,19.3195615514334
13150,"2012-04-16",8596,1090,7.88623853211009
13173,"2012-04-16",25102,1841,13.6349809885932
13200,"2012-04-16",0,1,0
13201,"2012-04-16",0,1,0
13210,"2012-04-16",13729,1171,11.7241673783091
13213,"2012-04-16",9638,530,18.1849056603774
13216,"2012-04-16",0,1,0
13217,"2012-04-16",16981,1233,13.772100567721
13225,"2012-04-16",8589,435,19.7448275862069
13235,"2012-04-16",16888,1299,13.0007698229407
13241,"2012-04-16",15049,785,19.1707006369427
13243,"2012-04-16",28352,1318,21.5113808801214
13244,"2012-04-16",10803,947,11.4076029567054
13259,"2012-04-16",19783,800,24.72875
13262,"2012-04-16",6970,32,217.8125
13263,"2012-04-16",0,1,0
13270,"2012-04-16",11420,648,17.6234567901235
13273,"2012-04-16",10989,1080,10.175
13288,"2012-04-16",13695,1376,9.95276162790698
13290,"2012-04-16",11816,282,41.9007092198582
13294,"2012-04-16",15728,502,31.3306772908367
13296,"2012-04-16",9285,98,94.7448979591837
13298,"2012-04-16",81661,852,95.8462441314554
13300,"2012-04-16",6434,1707,3.76918570591681
13301,"2012-04-16",10608,181,58.6077348066298
13302,"2012-04-16",8730,1677,5.20572450805009
13304,"2012-04-16",38431,1664,23.0955528846154
13305,"2012-04-16",44553,1452,30.6838842975207
13309,"2012-04-16",12183,1133,10.7528684907326
13311,"2012-04-16",10825,760,14.2434210526316
13313,"2012-04-16",10450,741,14.1025641025641
13314,"2012-04-16",25109,811,30.960542540074
13315,"2012-04-16",57728,426,135.511737089202
13320,"2012-04-16",18248,854,21.367681498829
13323,"2012-04-16",8823,365,24.172602739726
13325,"2012-04-16",20360,1181,17.2396274343776
13326,"2012-04-16",31018,772,40.1787564766839
13331,"2012-04-16",8165,991,8.23915237134208
13332,"2012-04-16",25664,895,28.6748603351955
13334,"2012-04-16",6315,1665,3.79279279279279
13336,"2012-04-16",14802,1556,9.51285347043702
13337,"2012-04-16",5117,1442,3.54854368932039
13344,"2012-04-16",36226,1035,35.0009661835749
13347,"2012-04-16",0,1,0
13349,"2012-04-16",7788,392,19.8673469387755
13359,"2012-04-16",15559,797,19.5219573400251
13362,"2012-04-16",0,1,0
13364,"2012-04-16",38868,1605,24.2168224299065
13367,"2012-04-16",2700,1622,1.66461159062885
13370,"2012-04-16",0,1,0
13374,"2012-04-16",11601,765,15.1647058823529
13380,"2012-04-16",15352,1093,14.0457456541629
13381,"2012-04-16",18428,1310,14.0671755725191
13382,"2012-04-16",18967,1333,14.2288072018004
13383,"2012-04-16",38316,130,294.738461538462
13384,"2012-04-16",15175,1183,12.8275570583263
13385,"2012-04-16",13163,1309,10.0557677616501
13402,"2012-04-16",6680,853,7.83118405627198
13403,"2012-04-16",7167,915,7.8327868852459
13405,"2012-04-16",3000,1054,2.84629981024668
13406,"2012-04-16",0,1,0
13407,"2012-04-16",5352,1736,3.08294930875576
13414,"2012-04-16",0,1,0
13416,"2012-04-16",4519,1305,3.46283524904215
13426,"2012-04-16",32929,183,179.939890710383
13428,"2012-04-16",10933,305,35.8459016393443
13429,"2012-04-16",11813,365,32.3643835616438
13432,"2012-04-16",0,1,0
13433,"2012-04-16",3880,648,5.98765432098765
13438,"2012-04-16",23022,1297,17.7501927525058
13439,"2012-04-16",28685,1040,27.5817307692308
13443,"2012-04-16",12758,1811,7.04472667034787
13444,"2012-04-16",6891,1755,3.92649572649573
13446,"2012-04-16",0,1,0
13453,"2012-04-16",6855,13,527.307692307692
13458,"2012-04-16",26410,795,33.2201257861635
13461,"2012-04-16",90956,727,125.111416781293
13463,"2012-04-16",473906,1484,319.343665768194
13464,"2012-04-16",0,1,0
13467,"2012-04-16",91400,365,250.41095890411
13482,"2012-04-16",14998,1160,12.9293103448276
13499,"2012-04-16",0,1,0
13515,"2012-04-16",17651,1785,9.88851540616247
13520,"2012-04-16",38970,608,64.0953947368421
13526,"2012-04-16",20126,1304,15.4340490797546
13527,"2012-04-16",27903,582,47.9432989690722
13528,"2012-04-16",100625,1624,61.9612068965517
13531,"2012-04-16",27254,1333,20.4456114028507
13532,"2012-04-16",51827,1553,33.3721828718609
13533,"2012-04-16",13877,1244,11.1551446945338
13535,"2012-04-16",0,1,0
13537,"2012-04-16",0,1,0
13550,"2012-04-16",0,1,0
13554,"2012-04-16",0,1,0
13556,"2012-04-16",127957,61,2097.65573770492
13561,"2012-04-16",9988,811,12.3156596794081
13571,"2012-04-16",14885,508,29.3011811023622
13574,"2012-04-16",8177,1224,6.68055555555556
13582,"2012-04-16",24415,1260,19.3769841269841
13594,"2012-04-16",0,1,0
13595,"2012-04-16",31243,1329,23.5086531226486
13596,"2012-04-16",62935,415,151.650602409639
13600,"2012-04-16",0,1,0
13604,"2012-04-16",38804,702,55.2763532763533
13611,"2012-04-16",8713,1387,6.28190338860851
13615,"2012-04-16",103494,728,142.162087912088
13627,"2012-04-16",8450,732,11.5437158469945
13628,"2012-04-16",4637,243,19.082304526749
13629,"2012-04-16",11326,464,24.4094827586207
13633,"2012-04-16",12616,1025,12.3082926829268
13637,"2012-04-16",15364,917,16.7546346782988
13643,"2012-04-16",27963,1001,27.9350649350649
13644,"2012-04-16",62410,1147,54.411508282476
13645,"2012-04-16",16307,1353,12.0524759793052
13650,"2012-04-16",5899,572,10.3129370629371
13651,"2012-04-16",8061,1047,7.69914040114613
13653,"2012-04-16",20819,1432,14.5384078212291
13658,"2012-04-16",12804,409,31.3056234718826
13663,"2012-04-16",10972,1281,8.56518345042935
13664,"2012-04-16",0,1,0
13666,"2012-04-16",6472,285,22.7087719298246
13684,"2012-04-16",46028,13,3540.61538461538
13685,"2012-04-16",13672,126,108.507936507937
13688,"2012-04-16",10191,703,14.4964438122333
13781,"2012-04-16",36947,268,137.861940298507
13782,"2012-04-16",22603,1444,15.6530470914127
13790,"2012-04-16",19508,916,21.296943231441
13792,"2012-04-16",15479,727,21.2916093535076
13796,"2012-04-16",19179,1212,15.8242574257426
13797,"2012-04-16",33431,1580,21.1588607594937
13805,"2012-04-16",12422,3,4140.66666666667
13890,"2012-04-16",26753,782,34.2109974424552
13892,"2012-04-16",52777,778,67.8367609254499
13893,"2012-04-16",0,1,0
13894,"2012-04-16",0,1,0
13917,"2012-04-16",0,1,0
13930,"2012-04-16",17877,1056,16.9289772727273
13931,"2012-04-16",47193,1415,33.3519434628975
13934,"2012-04-16",46045,789,58.3586818757921
13935,"2012-04-16",156924,83,1890.65060240964
13936,"2012-04-16",96763,598,161.811036789298
13938,"2012-04-16",87512,187,467.978609625668
13940,"2012-04-16",95771,93,1029.79569892473
14105,"2012-04-16",0,1,0
14128,"2012-04-16",0,1,0
14193,"2012-04-16",0,1,0
14339,"2012-04-16",0,1,0
14365,"2012-04-16",0,1,0
14371,"2012-04-16",0,1,0
14427,"2012-04-16",0,1,0
14453,"2012-04-16",5300,2,2650
14521,"2012-04-16",37023,1736,21.3266129032258
14618,"2012-04-16",0,1,0
14821,"2012-04-16",0,1,0
14835,"2012-04-16",0,1,0
14840,"2012-04-16",4416,535,8.25420560747664
15071,"2012-04-16",6799,220,30.9045454545455
15096,"2012-04-16",0,1,0
15159,"2012-04-16",45283,1458,31.0582990397805
15209,"2012-04-16",33137,859,38.5762514551804
15218,"2012-04-16",0,1,0
15229,"2012-04-16",2490,989,2.51769464105157
15281,"2012-04-16",0,1,0
15285,"2012-04-16",44375,907,48.9250275633958
15358,"2012-04-16",5246,1237,4.24090541632983
15575,"2012-04-16",0,1,0
15649,"2012-04-16",32712,98,333.795918367347
15735,"2012-04-16",0,1,0
15766,"2012-04-16",0,1,0
15840,"2012-04-16",4308,1774,2.42841037204059
15953,"2012-04-16",30520,649,47.0261941448382
15982,"2012-04-16",8397,832,10.0925480769231
16025,"2012-04-16",4742,1442,3.28848821081831
16183,"2012-04-16",0,1,0
16353,"2012-04-16",108324,306,354
16626,"2012-04-16",0,1,0
16717,"2012-04-16",0,1,0
16738,"2012-04-16",0,1,0
16761,"2012-04-16",49725,1624,30.618842364532
16892,"2012-04-16",3314,352,9.41477272727273
16902,"2012-04-16",3719,502,7.40836653386454
16909,"2012-04-16",4970,2,2485
17153,"2012-04-16",192526,564,341.358156028369
17158,"2012-04-16",0,1,0
17341,"2012-04-16",32701,1120,29.1973214285714
17342,"2012-04-16",0,1,0
17356,"2012-04-16",2736,98,27.9183673469388
17370,"2012-04-16",0,1,0
17598,"2012-04-16",4301,550,7.82
17752,"2012-04-16",0,1,0
17790,"2012-04-16",0,1,0
17876,"2012-04-16",243764,1687,144.495554238293
17960,"2012-04-16",12657,1455,8.69896907216495
17970,"2012-04-16",14718,1546,9.52005174644243
17989,"2012-04-16",0,1,0
18079,"2012-04-16",12060,989,12.1941354903943
18105,"2012-04-16",0,1,0
18164,"2012-04-16",26512,1073,24.708294501398
18214,"2012-04-16",0,1,0
18223,"2012-04-16",8187,989,8.27805864509606
18375,"2012-04-16",10552,863,12.2271147161066
18416,"2012-04-16",0,1,0
859,"2012-04-23",44717,940,47.5712765957447
863,"2012-04-23",2640,989,2.66936299292214
869,"2012-04-23",10960,2,5480
871,"2012-04-23",6480,2,3240
880,"2012-04-23",0,1,0
881,"2012-04-23",2000,2,1000
